,sqft_living,sqft_lot,sqft_above,zipcode,waterfront_view,landscape_view,price,season,season_encode
481,1950,8130,1950,98042,No,No,328500.0,Summer,2
482,2990,9773,2990,98005,No,No,849950.0,Spring,1
483,1350,6000,900,98136,No,No,525000.0,Autumn,0
484,4860,181319,4860,98074,No,No,1385000.0,Spring,1
485,2160,7725,1460,98023,No,No,295000.0,Spring,1
486,4860,11793,3860,98006,No,No,1067000.0,Summer,2
487,890,5000,890,98118,No,No,207950.0,Summer,2
488,2810,7302,2810,98075,No,No,699900.0,Winter,3
489,3400,9500,3400,98027,No,Yes,1280000.0,Winter,3
490,1580,7350,960,98052,No,No,452000.0,Autumn,0
491,1680,5036,1680,98055,No,Yes,370000.0,Winter,3
492,1300,11230,1300,98042,No,No,232000.0,Winter,3
493,2820,14062,2380,98034,No,No,669950.0,Autumn,0
494,1510,6710,1070,98034,No,No,397500.0,Summer,2
495,1230,1391,870,98112,No,No,490000.0,Spring,1
496,2110,4140,1710,98116,No,No,725000.0,Winter,3
497,3080,19635,1610,98032,No,No,299000.0,Autumn,0
498,1490,5750,1190,98116,No,No,625000.0,Summer,2
499,2120,4500,2120,98065,No,No,437500.0,Autumn,0
500,3180,5438,3180,98065,No,No,650000.0,Spring,1
501,1490,3825,860,98117,No,No,475000.0,Spring,1
502,1930,11947,1930,98042,No,No,342000.0,Spring,1
503,2770,7800,2770,98033,No,No,1197350.0,Autumn,0
504,1670,11610,1670,98055,No,No,280000.0,Winter,3
505,1330,7200,1330,98188,No,No,240000.0,Spring,1
506,1210,3328,1210,98107,No,No,529000.0,Spring,1
507,1190,5100,1030,98136,No,No,442000.0,Winter,3
508,1540,6872,820,98119,No,No,615000.0,Spring,1
509,4030,10800,4030,98033,No,No,1485000.0,Summer,2
510,2430,7559,1580,98052,No,No,585000.0,Spring,1
511,2600,7787,2600,98059,No,No,480000.0,Spring,1
512,4410,57063,4410,98053,No,No,1095000.0,Summer,2
513,1330,8184,1330,98133,No,No,290000.0,Autumn,0
514,1900,5000,950,98116,No,No,615000.0,Summer,2
515,1100,7680,1100,98133,No,No,300000.0,Spring,1
516,1980,39150,1580,98030,No,No,308000.0,Autumn,0
517,2400,7745,2400,98033,No,No,750000.0,Spring,1
518,4760,8036,3390,98112,No,No,2250000.0,Autumn,0
519,3180,194278,3180,98059,No,No,890000.0,Summer,2
520,1190,7560,1190,98058,No,No,288000.0,Spring,1
521,630,6000,630,98178,No,No,190000.0,Autumn,0
522,2530,5105,1520,98133,No,No,515000.0,Spring,1
523,1690,11054,1690,98055,No,No,235000.0,Autumn,0
524,940,5000,940,98126,No,No,275000.0,Summer,2
525,1240,9119,1240,98004,No,No,727500.0,Autumn,0
526,3040,6587,3040,98053,No,No,650000.0,Summer,2
527,6050,230652,6050,98024,No,No,1600000.0,Summer,2
528,1590,7085,1590,98125,No,No,365000.0,Autumn,0
529,2500,36947,2500,98052,No,No,662000.0,Autumn,0
530,1780,7848,1320,98038,No,No,270500.0,Spring,1
531,1360,1898,1360,98092,No,No,200000.0,Spring,1
532,4740,76230,4740,98075,No,No,970000.0,Winter,3
533,1010,9600,1010,98198,No,No,160000.0,Summer,2
534,1040,7405,1040,98010,No,No,204000.0,Winter,3
535,1610,6655,1610,98058,No,No,358000.0,Winter,3
536,1570,8268,1570,98011,No,No,452000.0,Spring,1
537,1510,4000,1010,98103,No,No,595000.0,Winter,3
538,1360,6082,1360,98042,No,No,249000.0,Spring,1
539,1970,5106,1970,98055,No,No,346900.0,Spring,1
540,5403,24069,5403,98166,Yes,No,2125000.0,Winter,3
541,1560,4350,1560,98056,No,No,280000.0,Autumn,0
542,2320,12000,2270,98032,No,No,318888.0,Autumn,0
543,2120,40518,2120,98075,No,No,530000.0,Autumn,0
544,2120,18500,2120,98031,No,No,375000.0,Autumn,0
545,3350,29242,3350,98052,No,No,910000.0,Spring,1
546,2380,9614,2380,98006,No,No,782000.0,Spring,1
547,1070,649,720,98106,No,No,259950.0,Spring,1
548,2300,18360,1560,98058,No,No,315000.0,Autumn,0
549,1320,8865,1320,98168,No,No,215000.0,Spring,1
550,2180,10221,1140,98040,No,No,705000.0,Summer,2
551,4380,6320,3580,98199,No,No,1450000.0,Autumn,0
552,1790,9813,1790,98155,No,No,451000.0,Spring,1
553,750,8125,750,98055,No,No,261000.0,Autumn,0
554,1300,8280,1300,98028,No,No,396000.0,Autumn,0
555,2990,29170,2990,98059,No,No,725000.0,Summer,2
556,4640,15235,2860,98040,No,Yes,1950000.0,Summer,2
557,1400,7242,1400,98188,No,No,238000.0,Summer,2
558,2750,9563,2750,98052,No,No,750000.0,Spring,1
559,2050,10271,2050,98042,No,No,331500.0,Autumn,0
560,2230,108900,1410,98065,No,No,460000.0,Autumn,0
561,2340,217014,2340,98092,No,No,404950.0,Summer,2
562,2870,5163,2870,98103,No,No,880000.0,Winter,3
563,4120,22370,4120,98074,No,No,863000.0,Summer,2
564,2080,9162,1370,98005,No,No,638700.0,Winter,3
565,1840,5680,1840,98053,No,No,435000.0,Summer,2
566,1180,5350,1180,98178,No,No,260000.0,Winter,3
567,2160,4000,1530,98105,No,No,671500.0,Summer,2
568,1180,3400,1180,98109,No,No,610000.0,Autumn,0
569,1160,15029,870,98014,No,No,405000.0,Winter,3
570,1830,5612,1830,98038,No,No,338900.0,Summer,2
571,3200,7708,3200,98075,No,No,720000.0,Winter,3
572,2560,5445,1760,98108,No,No,442000.0,Spring,1
573,2550,5040,2550,98122,No,No,650000.0,Summer,2
574,1330,9917,1040,98058,No,No,263500.0,Winter,3
575,1220,75794,1220,98038,No,No,300000.0,Winter,3
576,1805,3402,1805,98002,No,No,266000.0,Winter,3
577,6050,84942,4150,98077,No,No,930000.0,Winter,3
578,2320,5493,2320,98028,No,No,530000.0,Winter,3
579,1384,8960,1384,98023,No,No,180000.0,Winter,3
580,2720,6439,2720,98065,No,No,619000.0,Spring,1
581,1820,10608,1820,98003,No,No,264000.0,Summer,2
582,2130,4920,1530,98116,No,No,730000.0,Summer,2
583,2060,10070,2060,98034,No,No,439000.0,Autumn,0
584,1420,7500,1080,98031,No,No,268500.0,Autumn,0
585,1510,15744,1510,98045,No,No,330000.0,Summer,2
586,2160,4000,1960,98122,No,No,640000.0,Summer,2
587,3180,12600,3180,98074,No,No,900000.0,Summer,2
588,2110,13300,2110,98038,No,No,370000.0,Autumn,0
589,2060,2900,1330,98144,No,No,685000.0,Spring,1
590,1830,217800,1010,98053,No,No,505000.0,Autumn,0
591,1820,32666,1820,98022,No,No,265000.0,Autumn,0
592,1610,2937,1610,98055,No,No,290000.0,Spring,1
593,1780,3600,1780,98038,No,No,296000.0,Autumn,0
594,1840,9611,1840,98178,No,No,360000.0,Winter,3
595,1460,10584,990,98168,No,No,240500.0,Summer,2
596,1400,2958,1400,98126,No,No,372500.0,Summer,2
597,3370,14402,3370,98045,No,No,595000.0,Autumn,0
598,3590,8249,3590,98023,No,No,515000.0,Autumn,0
599,3200,15367,3200,98040,No,No,1220000.0,Summer,2
600,1670,6460,1670,98053,No,No,507000.0,Autumn,0
601,2420,31465,2420,98092,No,No,399950.0,Winter,3
602,1430,10816,1430,98010,No,No,185000.0,Summer,2
603,1440,7070,1440,98052,No,No,460000.0,Summer,2
604,1450,4789,1450,98029,No,No,435500.0,Winter,3
605,3550,13938,2100,98188,No,No,469000.0,Spring,1
606,1270,1175,1110,98103,No,No,531000.0,Spring,1
607,940,6804,940,98177,No,No,443500.0,Winter,3
608,1670,6824,1300,98042,No,No,223000.0,Autumn,0
609,3100,15842,2400,98028,No,No,590000.0,Spring,1
610,1100,1760,1100,98103,No,No,340000.0,Winter,3
611,1870,3388,1230,98199,No,No,650000.0,Autumn,0
612,1930,5080,1930,98029,No,No,533600.0,Autumn,0
613,2540,4694,2540,98074,No,No,695000.0,Summer,2
614,1280,7524,1280,98031,No,No,242000.0,Summer,2
615,1820,8814,1280,98125,No,No,425000.0,Winter,3
616,1490,9414,1490,98052,No,No,525000.0,Spring,1
617,1880,5502,1880,98029,No,No,485000.0,Autumn,0
618,1250,9775,1250,98045,No,No,175000.0,Winter,3
619,1440,7210,1440,98092,No,No,210000.0,Summer,2
620,1920,7415,1920,98031,No,No,260000.0,Spring,1
621,2060,5750,1330,98116,No,No,577000.0,Summer,2
622,1210,10588,1210,98002,No,No,200000.0,Autumn,0
623,1760,5000,940,98117,No,No,605000.0,Winter,3
624,990,6750,990,98133,No,No,325000.0,Spring,1
625,960,6400,820,98178,No,No,289500.0,Summer,2
626,1660,1458,1660,98144,No,No,559950.0,Summer,2
627,1900,9375,1330,98115,No,Yes,1042500.0,Spring,1
628,1270,2790,990,98199,No,No,543500.0,Autumn,0
629,3250,34293,3250,98042,No,No,480000.0,Spring,1
630,960,9633,960,98022,No,No,218000.0,Spring,1
631,1330,6000,960,98199,No,No,565000.0,Summer,2
632,2080,7700,1600,98056,No,No,426700.0,Winter,3
633,2690,11575,2130,98028,No,No,650000.0,Autumn,0
634,890,3060,770,98105,No,No,542000.0,Autumn,0
635,1070,8000,1070,98052,No,No,415000.0,Summer,2
636,1200,8316,1200,98002,No,No,214000.0,Summer,2
637,1360,8910,1360,98188,No,No,245000.0,Winter,3
638,2050,13303,2050,98003,No,No,314500.0,Summer,2
639,3000,5750,2000,98116,No,No,1120000.0,Spring,1
640,1300,3850,800,98136,No,No,378000.0,Spring,1
641,2250,9091,1340,98001,No,No,305000.0,Summer,2
642,3740,6750,1980,98028,No,No,595000.0,Spring,1
643,1660,1091,1530,98116,No,Yes,729500.0,Spring,1
644,2360,6699,2360,98065,No,No,430000.0,Autumn,0
645,1760,6500,1150,98038,No,No,240000.0,Spring,1
646,1680,6200,1680,98136,No,No,545000.0,Spring,1
647,1320,2500,870,98105,No,No,530000.0,Summer,2
648,870,26326,870,98198,No,No,157000.0,Autumn,0
649,1260,7645,1260,98146,No,No,425000.0,Spring,1
650,1000,6020,1000,98166,No,No,220000.0,Autumn,0
651,2020,36400,1550,98077,No,No,521000.0,Autumn,0
652,1920,6862,1120,98118,No,No,325000.0,Spring,1
653,2150,5400,1380,98126,No,No,597500.0,Spring,1
654,1470,3976,1470,98065,No,No,337000.0,Summer,2
655,3180,10492,3180,98052,No,No,1000000.0,Spring,1
656,3930,55867,2330,98034,Yes,No,3070000.0,Autumn,0
657,990,6000,990,98105,No,No,495000.0,Spring,1
658,2770,3330,1970,98052,No,No,748000.0,Winter,3
659,1250,8710,1250,98004,No,No,888000.0,Autumn,0
660,1140,22267,1140,98045,No,No,269900.0,Spring,1
661,2250,14440,1550,98027,No,No,496500.0,Autumn,0
662,1640,5097,1640,98155,No,No,475000.0,Winter,3
663,1255,1374,1255,98125,No,No,312000.0,Spring,1
664,1290,12231,1290,98072,No,No,323000.0,Autumn,0
665,1300,9079,1300,98059,No,No,331000.0,Autumn,0
666,1220,1086,1220,98133,No,No,306000.0,Spring,1
667,2630,4000,2630,98117,No,No,655000.0,Autumn,0
668,1950,15954,1950,98003,No,No,290000.0,Summer,2
669,3160,5000,2360,98105,No,No,1250000.0,Summer,2
670,1550,4708,860,98115,No,No,460000.0,Summer,2
671,1700,6380,850,98115,No,No,435000.0,Autumn,0
672,2510,11880,1630,98006,No,No,664000.0,Spring,1
673,1800,4180,1800,98102,No,No,865000.0,Summer,2
674,1800,18000,1200,98058,No,No,385000.0,Summer,2
675,1870,9315,1350,98034,No,No,497000.0,Summer,2
676,1010,3000,1010,98045,No,No,280000.0,Summer,2
677,1120,17487,1120,98178,No,No,188000.0,Winter,3
678,2090,4755,1200,98136,No,No,478500.0,Autumn,0
679,4370,18361,4370,98065,No,No,1145000.0,Summer,2
680,1440,7187,970,98023,No,No,222000.0,Summer,2
681,2580,209523,2580,98053,No,No,799000.0,Spring,1
682,3190,7399,3190,98038,No,No,609900.0,Summer,2
683,2380,5809,1750,98106,No,No,413000.0,Autumn,0
684,1420,4875,1420,98115,No,No,400000.0,Autumn,0
685,2990,6768,2990,98006,No,No,802541.0,Winter,3
686,2680,7757,2680,98023,No,No,320000.0,Spring,1
687,2730,7649,2730,98065,No,No,507000.0,Spring,1
688,1220,8329,1220,98115,No,No,387500.0,Autumn,0
689,1500,12616,1500,98072,No,No,396000.0,Winter,3
690,1830,11788,1430,98055,No,Yes,373000.0,Summer,2
691,4570,19252,4570,98040,No,No,1484900.0,Autumn,0
692,2470,7698,2470,98058,No,No,359900.0,Summer,2
693,800,4342,670,98115,No,No,410000.0,Spring,1
694,2900,23488,2900,98053,No,No,690000.0,Summer,2
695,1410,5760,1410,98030,No,No,245000.0,Summer,2
696,2830,25958,1610,98075,No,Yes,700000.0,Winter,3
697,1680,9966,1100,98198,No,No,268000.0,Autumn,0
698,1760,26055,920,98042,No,No,225000.0,Summer,2
699,2240,11034,2240,98004,No,No,980000.0,Autumn,0
700,1380,5000,1380,98106,No,No,795000.0,Spring,1
701,820,5100,820,98118,No,No,195000.0,Spring,1
702,2180,10575,1730,98005,No,No,480000.0,Autumn,0
703,1400,3600,1100,98119,No,No,485000.0,Winter,3
704,880,9000,880,98188,No,No,130000.0,Summer,2
705,1060,5703,1060,98198,No,No,325000.0,Summer,2
706,1530,7245,1530,98034,No,No,440000.0,Spring,1
707,2480,14782,1460,98155,No,No,550000.0,Autumn,0
708,1490,7150,1490,98059,No,No,310000.0,Summer,2
709,3660,39478,3260,98022,No,No,530000.0,Summer,2
710,2340,8548,2340,98031,No,No,390000.0,Summer,2
711,1450,12125,1450,98001,No,No,243000.0,Autumn,0
712,2210,9875,2210,98074,No,No,639000.0,Summer,2
713,1130,7400,1130,98003,No,No,215000.0,Autumn,0
714,1550,10500,1100,98011,No,No,405000.0,Spring,1
715,1710,7140,1010,98032,No,No,250000.0,Winter,3
716,1010,8108,1010,98155,No,No,405500.0,Summer,2
718,2660,13579,2660,98125,No,No,730000.0,Winter,3
719,1300,9644,1300,98010,No,No,267000.0,Spring,1
720,1670,6186,1670,98038,No,No,289950.0,Summer,2
721,960,4080,960,98103,No,No,565000.0,Summer,2
722,4670,51836,4670,98005,No,No,1578000.0,Summer,2
723,2140,2770,1770,98052,No,No,636000.0,Spring,1
724,2520,5500,1550,98178,No,No,350000.0,Autumn,0
725,1650,9380,1130,98058,No,No,320000.0,Summer,2
726,1440,5680,1440,98198,No,No,210000.0,Summer,2
727,1050,5900,1050,98126,No,No,245000.0,Autumn,0
728,1470,7650,1130,98059,No,No,328000.0,Autumn,0
729,4230,37769,4230,98077,No,No,985000.0,Spring,1
730,1970,7972,1370,98055,No,No,501000.0,Summer,2
731,1540,17424,1540,98045,No,No,315000.0,Autumn,0
732,2090,8354,2090,98019,No,No,403000.0,Spring,1
733,2380,17950,2110,98155,No,No,550000.0,Summer,2
734,2156,3562,2156,98030,No,No,347500.0,Winter,3
735,2070,8893,2070,98058,No,No,365000.0,Autumn,0
736,1910,8167,1270,98117,No,No,588000.0,Winter,3
737,1920,7400,1260,98006,No,No,605000.0,Summer,2
738,3400,5979,2290,98105,No,No,1300000.0,Autumn,0
739,1400,9177,1400,98001,No,No,233000.0,Autumn,0
740,2210,17715,2210,98030,No,No,360000.0,Summer,2
741,1170,4887,1020,98117,No,No,459000.0,Winter,3
742,2100,72745,2100,98077,No,No,740000.0,Autumn,0
743,1160,9750,1160,98077,No,No,305000.0,Autumn,0
744,1500,4000,900,98117,No,No,395000.0,Summer,2
745,2940,6000,2940,98011,No,No,560000.0,Winter,3
746,2010,5070,1300,98116,No,Yes,650000.0,Summer,2
747,2170,4912,2170,98028,No,No,449950.0,Summer,2
748,1430,5200,1250,98117,No,No,517500.0,Winter,3
749,1510,6460,1070,98034,No,No,435000.0,Autumn,0
750,1150,6908,800,98155,No,No,329999.0,Spring,1
751,2150,4200,1140,98116,No,No,950000.0,Winter,3
752,1370,6001,1230,98108,No,No,447000.0,Summer,2
753,2380,6600,2380,98053,No,No,699800.0,Summer,2
754,1370,3850,770,98112,No,No,850000.0,Summer,2
755,1600,14250,1070,98023,No,No,316500.0,Autumn,0
756,3750,9612,2030,98006,No,No,942500.0,Summer,2
757,3950,3938,2910,98116,No,No,1310000.0,Winter,3
758,2400,13430,2400,98005,No,No,856600.0,Winter,3
759,2830,4000,2830,98118,No,No,405600.0,Autumn,0
760,2440,22594,2440,98053,No,No,565000.0,Spring,1
761,1190,1149,1050,98116,No,No,400000.0,Autumn,0
762,1400,218252,1400,98019,No,No,330000.0,Spring,1
763,2730,4683,2730,98038,No,No,374950.0,Winter,3
764,2390,7939,1610,98056,No,No,405300.0,Winter,3
765,2060,31400,2060,98074,No,No,560000.0,Autumn,0
766,2490,9864,1290,98004,No,No,824000.0,Spring,1
767,1100,10968,1100,98042,No,No,260000.0,Summer,2
768,2430,6099,1470,98115,No,No,760000.0,Winter,3
769,3170,12750,2360,98023,No,No,405000.0,Summer,2
770,2640,8625,2640,98058,No,No,429900.0,Summer,2
771,1130,7223,1130,98056,No,No,341500.0,Autumn,0
772,1940,7642,1940,98177,No,No,465250.0,Summer,2
773,1100,3000,1100,98117,No,No,450000.0,Spring,1
774,1200,10800,1200,98006,No,No,390000.0,Winter,3
775,2000,8030,1000,98008,No,No,420000.0,Spring,1
776,1890,4838,1730,98168,No,No,269950.0,Summer,2
777,1910,2874,1060,98122,No,No,493000.0,Autumn,0
778,2710,5880,2710,98092,No,No,370000.0,Spring,1
779,4860,9453,3100,98112,No,Yes,2250000.0,Summer,2
780,1250,23680,1250,98059,No,No,305000.0,Winter,3
781,1590,8219,970,98034,No,No,400000.0,Summer,2
782,1240,1221,1050,98133,No,No,320000.0,Autumn,0
783,2000,4800,2000,98103,No,No,715000.0,Winter,3
784,3610,10003,3610,98008,No,No,650000.0,Winter,3
785,1930,8040,1930,98023,No,No,218000.0,Spring,1
786,1280,5400,1280,98117,No,No,500000.0,Spring,1
787,2090,40419,2090,98027,No,No,460000.0,Autumn,0
788,1940,9887,1140,98003,No,No,232500.0,Summer,2
789,1800,5761,1800,98106,No,No,408200.0,Spring,1
790,1730,8400,1400,98052,No,No,522000.0,Summer,2
791,2810,11120,2810,98074,No,No,675000.0,Summer,2
792,3550,11000,2260,98006,No,No,1355000.0,Summer,2
793,1330,7980,1330,98168,No,No,249950.0,Autumn,0
794,750,34133,750,98168,No,No,210000.0,Spring,1
795,1760,7216,1090,98133,No,No,429950.0,Summer,2
796,3200,36276,3200,98053,No,No,737500.0,Autumn,0
797,1740,9000,1740,98033,No,No,710000.0,Autumn,0
798,2100,4700,2100,98065,No,No,470000.0,Autumn,0
799,4270,40097,4270,98077,No,No,1100000.0,Winter,3
800,1340,2720,1340,98103,No,No,650000.0,Summer,2
801,3190,8684,1680,98006,No,No,1216000.0,Spring,1
802,1630,4534,1630,98034,No,No,422120.0,Winter,3
803,2990,15085,2990,98011,No,No,625000.0,Winter,3
804,1550,7740,1550,98126,No,No,385200.0,Summer,2
805,1690,4964,1690,98029,No,No,500000.0,Spring,1
806,1960,12243,1960,98042,No,No,308000.0,Autumn,0
807,2390,9966,1360,98006,No,No,565000.0,Summer,2
808,2600,4438,2600,98053,No,No,581000.0,Autumn,0
809,1950,8698,1950,98042,No,No,361000.0,Summer,2
810,1250,7210,1250,98008,No,No,345000.0,Winter,3
811,1180,1253,840,98122,No,No,419000.0,Autumn,0
812,1680,4308,1680,98056,No,No,347000.0,Spring,1
813,2220,36085,2220,98075,No,No,625000.0,Autumn,0
814,4890,15188,3090,98040,No,No,2400000.0,Spring,1
815,2660,17852,2660,98010,No,No,379000.0,Winter,3
816,1150,3323,1150,98029,No,No,310000.0,Winter,3
817,1130,5500,1130,98030,No,No,250000.0,Spring,1
818,2760,5000,2760,98059,No,No,682000.0,Summer,2
819,1430,8919,1430,98022,No,No,246500.0,Summer,2
820,1490,57381,1490,98092,No,No,325000.0,Autumn,0
821,2030,4997,2030,98031,No,No,310950.0,Summer,2
822,3010,5000,1890,98199,No,No,1100000.0,Autumn,0
824,1810,7200,1130,98133,No,No,431000.0,Winter,3
825,970,5000,970,98118,No,No,226000.0,Summer,2
826,2010,3090,1510,98103,No,No,825000.0,Spring,1
827,1300,6030,1300,98168,No,No,175000.0,Autumn,0
828,1260,10350,1260,98008,No,No,465750.0,Spring,1
829,2610,24931,2610,98075,No,No,659000.0,Spring,1
830,1910,5753,1110,98115,No,No,595000.0,Winter,3
831,1780,16290,1780,98058,No,No,350000.0,Summer,2
832,1900,8600,1900,98023,No,No,270000.0,Summer,2
833,2450,25600,1340,98008,No,No,662500.0,Autumn,0
834,1380,14000,1380,98001,No,No,249900.0,Autumn,0
835,1920,11340,1230,98023,No,No,324500.0,Spring,1
837,1350,4003,1350,98053,No,No,419950.0,Spring,1
838,2510,7440,1290,98032,No,No,285000.0,Summer,2
839,2470,7780,2470,98092,No,No,332000.0,Winter,3
840,1660,10725,960,98168,No,No,282000.0,Winter,3
841,1340,5175,940,98133,No,No,320000.0,Autumn,0
842,1620,30736,1620,98006,No,No,428750.0,Spring,1
843,2300,35287,2300,98022,No,No,330000.0,Winter,3
844,2000,2309,2000,98177,No,No,456500.0,Winter,3
845,1640,11050,1640,98059,No,No,352000.0,Spring,1
846,1530,4080,1530,98105,No,No,664000.0,Autumn,0
847,4000,11894,2190,98011,No,No,628000.0,Summer,2
848,1610,12555,1080,98052,No,No,512000.0,Spring,1
849,2070,9000,1450,98023,No,No,254000.0,Winter,3
850,1900,5790,1900,98029,No,No,535800.0,Spring,1
851,1050,16050,1050,98038,No,No,287653.0,Autumn,0
852,1520,1304,1180,98136,No,No,438000.0,Summer,2
853,2390,23899,1750,98028,No,No,450000.0,Summer,2
854,2400,8050,2400,98092,No,No,327000.0,Summer,2
855,1790,6120,1790,98059,No,No,370500.0,Summer,2
856,1720,6271,1720,98038,No,No,265000.0,Autumn,0
857,2980,13260,1800,98056,No,No,450000.0,Spring,1
858,1520,213444,1520,98027,No,No,425000.0,Summer,2
859,1150,8690,1150,98042,No,No,166600.0,Autumn,0
860,380,15000,380,98168,No,No,245000.0,Summer,2
861,910,5212,910,98115,No,No,565000.0,Spring,1
862,1650,10150,1230,98033,No,No,539900.0,Summer,2
863,2480,3200,2480,98144,No,No,910000.0,Spring,1
864,2050,7416,2050,98092,No,No,280000.0,Autumn,0
865,1420,8549,1420,98038,No,No,275000.0,Spring,1
866,3460,6590,3460,98056,No,No,467000.0,Spring,1
867,1500,4445,1500,98029,No,No,457500.0,Summer,2
868,1320,3090,1320,98118,No,No,381156.0,Winter,3
869,2180,8240,1220,98092,No,No,289999.0,Spring,1
870,1830,4160,1230,98144,No,No,642450.0,Spring,1
871,1620,8701,1220,98007,No,No,469950.0,Autumn,0
872,2920,13650,1460,98033,No,No,795000.0,Spring,1
873,3300,10514,3300,98074,No,No,785000.0,Winter,3
874,3060,12095,3060,98006,No,No,860000.0,Spring,1
875,3064,4764,3064,98102,No,No,1095000.0,Summer,2
876,1530,8498,1530,98031,No,No,147500.0,Winter,3
877,1910,11576,1410,98011,No,No,390000.0,Autumn,0
878,1020,8100,1020,98198,No,No,229000.0,Winter,3
879,1150,8100,1150,98168,No,No,185000.0,Spring,1
880,1260,9570,870,98115,No,No,414900.0,Summer,2
881,1920,4822,920,98136,No,No,200000.0,Winter,3
882,1800,9350,1800,98092,No,No,225000.0,Autumn,0
883,2040,4000,1360,98105,No,No,720000.0,Autumn,0
884,2200,4000,1430,98119,No,No,930000.0,Summer,2
885,3200,17204,2160,98004,No,No,1270000.0,Summer,2
886,2400,3118,1780,98122,No,No,700000.0,Autumn,0
887,1140,1058,1140,98103,No,No,466000.0,Summer,2
888,1330,10640,1330,98011,No,No,374000.0,Summer,2
889,1940,10035,1940,98072,No,No,480000.0,Summer,2
890,3000,25341,3000,98053,No,No,740000.0,Summer,2
891,1820,5400,1820,98102,No,No,1010000.0,Autumn,0
892,2910,5000,2910,98042,No,No,395000.0,Spring,1
893,1090,6771,1090,98106,No,No,340000.0,Summer,2
894,1230,1340,1020,98106,No,No,209000.0,Summer,2
895,1710,7700,1710,98007,No,No,431650.0,Autumn,0
896,3160,11470,1780,98040,No,No,980000.0,Spring,1
897,2680,28243,2680,98077,No,No,660000.0,Summer,2
898,2190,9009,1840,98033,No,No,730000.0,Spring,1
899,1260,9600,1260,98042,No,No,291500.0,Spring,1
900,2970,14486,2340,98040,No,No,905000.0,Summer,2
901,2570,50308,2570,98077,No,No,800000.0,Summer,2
902,3810,13592,2560,98056,No,Yes,839900.0,Spring,1
903,1010,1157,950,98126,No,No,200000.0,Summer,2
904,1480,6698,1080,98058,No,No,300000.0,Winter,3
905,1250,6041,1250,98115,No,No,530000.0,Summer,2
906,1654,8479,1654,98038,No,No,314950.0,Spring,1
907,1410,9315,1410,98031,No,No,255000.0,Autumn,0
908,2160,5720,1500,98144,No,No,550000.0,Autumn,0
909,1400,4800,700,98136,No,No,435000.0,Summer,2
910,1420,8738,1420,98002,No,No,234000.0,Autumn,0
911,2500,10062,1600,98052,No,No,615000.0,Autumn,0
912,1410,8384,1410,98001,No,No,205000.0,Autumn,0
913,2100,7135,1050,98106,No,No,384000.0,Autumn,0
914,1750,7208,1750,98055,No,No,324000.0,Spring,1
915,2070,5500,1130,98115,No,No,645000.0,Summer,2
916,1570,1777,1260,98107,No,No,570000.0,Autumn,0
917,1920,5322,1920,98031,No,No,324000.0,Winter,3
918,1000,10320,1000,98106,No,No,270000.0,Summer,2
919,2120,7700,2120,98058,No,No,290000.0,Spring,1
920,1440,9220,1440,98198,No,No,250000.0,Summer,2
921,1660,16275,1660,98014,No,No,342000.0,Winter,3
